,Rooms,Bathroom,Landsize,Lattitude,Longtitude,Train_Price,Predicted_Price
11501,3,1.0,769.0,-38.118,145.13015,725000.0,725000.0
11502,4,2.0,542.0,-38.11161,145.15011,768000.0,768000.0
11503,3,2.0,216.0,-37.83863,144.96208,2800000.0,2800000.0
11504,2,1.0,305.0,-37.6522,145.09261,345000.0,345000.0
11505,2,1.0,0.0,-37.83613,144.99661,666000.0,666000.0
11506,2,2.0,0.0,-37.84712,144.99967,855000.0,910000.0
11507,1,1.0,10.0,-37.84157,144.98935,401500.0,401500.0
11508,3,1.0,593.0,-37.95743,145.14625,760000.0,760000.0
11509,2,1.0,419.0,-37.7398,144.80348,610000.0,610000.0
11510,3,1.0,606.0,-37.73789,144.78734,550000.0,550000.0
11511,4,2.0,699.0,-37.73986,144.81105,520000.0,520000.0
11512,3,1.0,930.0,-37.6939,145.12899,805000.0,805000.0
11513,2,1.0,0.0,-37.87349,144.9798,470000.0,470000.0
11514,3,1.0,198.0,-37.86566,144.99104,1000000.0,1000000.0
11515,3,1.0,446.0,-37.79354,144.8328,860000.0,860000.0
11516,3,1.0,206.0,-37.7864,144.8402,532000.0,532000.0
11517,3,2.0,655.0,-37.79352,144.84318000000005,960000.0,960000.0
11518,3,1.0,626.0,-37.80099000000001,144.81178,630000.0,630000.0
11519,4,2.0,270.0,-37.7944,144.79413,580000.0,580000.0
11520,4,3.0,724.0,-37.70941,144.7873,853000.0,853000.0
11521,4,2.0,644.0,-37.71128,144.80686,704000.0,704000.0
11522,3,2.0,189.0,-37.68159,145.0371,508000.0,508000.0
11523,3,1.0,508.0,-37.76202,145.01772,1236000.0,1236000.0
11524,1,1.0,1047.0,-37.76105,144.99532,328000.0,328000.0
11525,2,2.0,586.0,-37.84266,145.02355,1140000.0,1140000.0
11526,2,1.0,16000.0,-37.78466,144.93829,341500.0,341500.0
11527,2,1.0,161.0,-37.70586,144.87947,470000.0,470000.0
11528,3,1.0,722.0,-37.8324,145.20467,1111500.0,1111500.0
11529,4,1.0,734.0,-37.85209,145.24268,1214000.0,1214000.0
11530,4,3.0,728.0,-37.88009,145.22736,1045000.0,1045000.0
11531,3,1.0,137.0,-37.87615,145.23192,622000.0,622000.0
11532,3,2.0,830.0,-37.75079,145.20617,826000.0,826000.0
11533,4,2.0,604.0,-38.01347,145.12675,1265000.0,1265000.0
11534,2,1.0,151.0,-37.71298,145.08115,604000.0,604000.0
11535,2,1.0,298.0,-37.71098,145.08926,655000.0,655000.0
11536,3,1.0,909.0,-37.70255,145.08578,740000.0,740000.0
11537,3,2.0,557.0,-37.87975,144.66459,505000.0,505000.0
11538,3,1.0,909.0,-37.89074,144.65677,570000.0,570000.0
11539,3,1.0,575.0,-37.87628,144.66481000000005,453000.0,453000.0
11540,2,1.0,190.0,-37.90423,144.67008,335000.0,335000.0
11541,1,1.0,45.0,-37.80728,144.86702,280000.0,280000.0
11542,4,1.0,459.0,-37.79433,144.88001,955000.0,955000.0
11543,3,2.0,125.0,-37.80735,144.87361,700000.0,700000.0
11544,1,1.0,68.0,-37.81096,144.95147,380000.0,380000.0
11545,4,1.0,168.0,-37.80884,144.95291,1900000.0,1900000.0
11546,3,2.0,898.0,-37.67823,144.90001999999996,800000.0,800000.0
11547,5,2.0,698.0,-37.8921,145.19118,1090000.0,1090000.0
11548,4,2.0,388.0,-37.86159,144.89926,1920000.0,1920000.0
11549,4,2.0,448.0,-37.61944,145.01243,530000.0,530000.0
11550,3,2.0,444.0,-37.81662,144.866,982500.0,982500.0
11551,3,3.0,668.0,-37.81381,144.87438,1320000.0,1400000.0
11552,3,1.0,358.0,-37.82116,144.89181000000005,1042000.0,1042000.0
11553,3,1.0,433.0,-37.81183,144.88568999999995,1230000.0,1230000.0
11554,3,1.0,451.0,-37.81796,144.8681,1005000.0,1005000.0
11555,2,1.0,141.0,-37.80586,144.99499,911000.0,911000.0
11556,2,2.0,147.0,-37.80269000000001,145.0001,1190000.0,1190000.0
11557,3,2.0,402.0,-37.76027,144.88953999999995,2050000.0,2050000.0
11558,3,2.0,673.0,-37.76316,144.89799,1680000.0,1680000.0
11559,1,1.0,0.0,-37.75875,144.9027,280000.0,280000.0
11560,1,1.0,1715.0,-37.75882,144.9027,310000.0,310000.0
11561,5,3.0,486.0,-37.76111,144.89845,1472000.0,1472000.0
11562,2,1.0,182.0,-37.72158,144.8801,454000.0,454000.0
11563,3,1.0,636.0,-37.86317,144.83927,1005000.0,1005000.0
11564,4,2.0,288.0,-37.87171,144.81273000000004,820000.0,820000.0
11565,4,2.0,615.0,-37.87057,144.83623,1360000.0,1360000.0
11566,3,1.0,399.0,-37.87115,144.8189,950000.0,950000.0
11567,3,1.0,466.0,-37.87019,144.7843,620000.0,620000.0
11568,3,2.0,529.0,-37.84107,144.84179,830000.0,830000.0
11569,3,1.0,276.0,-37.82787,144.84364,730000.0,730000.0
11570,4,2.0,562.0,-37.84384,144.84637,805000.0,805000.0
11571,2,1.0,170.0,-37.83658,144.86199,510000.0,510000.0
11572,3,1.0,603.0,-37.78104,144.80357,645000.0,645000.0
11573,2,1.0,0.0,-37.85549,145.0163,486000.0,486000.0
11574,3,1.0,159.0,-37.78329,144.91842,855000.0,855000.0
11575,2,1.0,319.0,-37.77266,144.9131,1035000.0,1035000.0
11576,3,1.0,523.0,-37.77255,144.91213,1310000.0,1310000.0
11577,4,2.0,803.0,-37.86162,145.11042,1450000.0,1450000.0
11578,3,2.0,343.0,-37.86324000000001,145.10289,1060000.0,1060000.0
11579,3,2.0,612.0,-38.01596,145.09932,970000.0,970000.0
11580,4,2.0,383.0,-38.01958,145.12356,840000.0,840000.0
11581,4,1.0,538.0,-37.76518,144.85621,665000.0,665000.0
11582,3,1.0,561.0,-37.7528,144.85585,750000.0,750000.0
11583,5,2.0,577.0,-37.75261,144.85631,800000.0,800000.0
11584,2,1.0,0.0,-37.81675,145.07716000000005,800000.0,800000.0
11585,5,3.0,785.0,-37.81161,145.07622,2400000.0,2400000.0
11586,5,4.0,742.0,-37.80218,145.10063,2400000.0,2400000.0
11587,3,1.0,939.0,-37.79494,145.06382,2668000.0,2668000.0
11588,4,1.0,683.0,-37.80275,145.08411999999996,1750000.0,1750000.0
11589,4,4.0,929.0,-37.79497,145.10538,1850000.0,1850000.0
11590,4,2.0,900.0,-38.05614,145.38464,670000.0,670000.0
11591,3,3.0,252.0,-37.98453,145.02659,1850000.0,1850000.0
11592,2,1.0,617.0,-37.7528,145.04443999999995,906000.0,906000.0
11593,3,1.0,585.0,-37.91722,145.04836,1640000.0,1640000.0
11594,3,2.0,672.0,-37.92768,145.04268000000005,1610000.0,1610000.0
11595,2,1.0,834.0,-37.91627,145.03892,410000.0,410000.0
11596,5,2.0,591.0,-37.92211,145.0466,1500000.0,1500000.0
11597,2,1.0,230.0,-37.9236,145.05913,860000.0,860000.0
11598,4,2.0,520.0,-38.06486,145.35031,775000.0,775000.0
11599,3,2.0,840.0,-38.02621,145.34635,755000.0,755000.0
11600,3,1.0,624.0,-37.81112,145.14043,1020000.0,1020000.0
11601,3,2.0,232.0,-37.83574,145.14866,874000.0,874000.0
11602,3,1.0,158.0,-37.78893,144.84652,560000.0,560000.0
11603,2,1.0,972.0,-37.93171,145.03041000000005,620000.0,620000.0
11604,3,2.0,279.0,-37.9135,145.00846,1500000.0,1500000.0
11605,1,1.0,1312.0,-37.6821,144.92773,1100000.0,1100000.0
11606,3,1.0,0.0,-37.6841,144.92818,450000.0,450000.0
11607,3,1.0,639.0,-37.69142,144.93025,560000.0,560000.0
11608,3,1.0,322.0,-37.75887,144.97326,1120000.0,1120000.0
11609,2,1.0,196.0,-37.75815,144.97366,1110000.0,1110000.0
11610,3,2.0,470.0,-37.7556,144.95729,1260000.0,1260000.0
11611,4,3.0,733.0,-37.759,144.96623,1790000.0,1790000.0
11612,1,1.0,0.0,-37.77883,144.9776,390500.0,390500.0
11613,4,1.0,535.0,-37.69847,145.0601,800000.0,800000.0
11614,5,2.0,627.0,-37.69264,145.0799,999000.0,999000.0
11615,3,1.0,539.0,-37.7015,145.07548,680000.0,680000.0
11616,4,2.0,447.0,-37.75637,144.77983,750000.0,750000.0
11617,3,2.0,605.0,-37.83856,145.08602,1830000.0,1830000.0
11618,3,1.0,98.0,-37.79633,144.97269,920000.0,920000.0
11619,3,2.0,107.0,-37.79213,144.97207,1400000.0,1400000.0
11620,2,1.0,0.0,-37.88415,145.0514,796000.0,796000.0
11621,2,1.0,618.0,-37.89347,145.04772,1630000.0,1630000.0
11622,3,1.0,184.0,-37.90017,145.05812,1050000.0,1050000.0
11623,3,2.0,355.0,-38.07196,145.13036,825000.0,825000.0
11624,2,1.0,816.0,-37.86068,145.01121,610000.0,610000.0
11625,3,3.0,209.0,-37.88923,145.0964,977500.0,977500.0
11626,2,1.0,278.0,-38.04602,145.1191,639000.0,639000.0
11627,4,2.0,536.0,-37.96768,145.07966000000005,1138000.0,1138000.0
11628,3,1.0,539.0,-37.97223,145.07895,1050000.0,1050000.0
11629,2,2.0,533.0,-37.79443,144.99944,640000.0,640000.0
11630,3,1.0,579.0,-37.74482,144.97499,1285000.0,1285000.0
11631,3,2.0,190.0,-37.74978,144.97738,890000.0,890000.0
11632,2,1.0,0.0,-37.79589,144.98863,1080000.0,1080000.0
11633,6,3.0,752.0,-37.57186,144.93495,1000000.0,1000000.0
11634,3,2.0,654.0,-37.6038,144.9226,607500.0,607500.0
11635,3,2.0,448.0,-37.58242,144.93001,500000.0,500000.0
11636,3,2.0,490.0,-37.58025,144.92088,515000.0,515000.0
11637,3,2.0,350.0,-37.56883,144.90887,510000.0,510000.0
11638,4,2.0,448.0,-37.57635,144.91151000000005,592500.0,592500.0
11639,4,2.0,420.0,-37.59386,144.90008999999995,595000.0,595000.0
11640,3,1.0,1018.0,-37.79327,145.28351999999995,1005000.0,1005000.0
11641,3,1.0,713.0,-37.98997,145.2254,669000.0,669000.0
11642,3,2.0,734.0,-37.96969,145.21043,880000.0,880000.0
11643,3,1.0,630.0,-37.96543,145.20338999999996,560000.0,560000.0
11644,5,2.0,779.0,-37.94465,145.21236000000005,895000.0,895000.0
11645,2,1.0,1533.0,-37.81143,145.07108,710000.0,710000.0
11646,3,3.0,585.0,-37.75907,144.75923999999995,572000.0,572000.0
11647,4,2.0,344.0,-37.719,144.76699,505000.0,505000.0
11648,3,2.0,668.0,-37.72589,144.77991,550000.0,550000.0
11649,5,3.0,851.0,-37.78109,145.13745,1530000.0,1530000.0
11650,3,1.0,0.0,-37.78738,145.16033000000004,816000.0,816000.0
11651,4,3.0,417.0,-37.79223,145.14606,1385000.0,1385000.0
11652,3,1.0,726.0,-37.80279,145.19974,900000.0,900000.0
11653,2,1.0,590.0,-37.99715,145.23526,472500.0,472500.0
11654,1,1.0,0.0,-37.81177,144.97617,895000.0,895000.0
11655,2,1.0,224.0,-38.0371,145.11717,724000.0,724000.0
11656,3,2.0,458.0,-37.88148,145.00538999999995,1975000.0,1975000.0
11657,3,1.0,1405.0,-37.88065,145.01112,1200000.0,1200000.0
11658,3,2.0,247.0,-37.70318,145.16467,751000.0,751000.0
11659,2,1.0,371.0,-37.87872,144.98894,635000.0,635000.0
11660,2,1.0,637.0,-37.88374,144.98518,630000.0,630000.0
11661,2,2.0,0.0,-37.88678,144.98855,730000.0,730000.0
11662,4,2.0,500.0,-37.62756,145.03364,600000.0,600000.0
11663,3,1.0,216.0,-37.64151,145.02265,410000.0,410000.0
11664,3,1.0,400.0,-37.62894,145.00977,545000.0,545000.0
11665,3,1.0,393.0,-37.75769,144.91051000000004,1620000.0,1620000.0
11666,1,1.0,0.0,-37.75547,144.91326999999995,326000.0,326000.0
11667,3,1.0,811.0,-37.7384,144.90485,1535000.0,1535000.0
11668,2,1.0,779.0,-37.71532,144.96508,830000.0,830000.0
11669,3,1.0,968.0,-37.88523,145.28553,740000.0,740000.0
11670,2,1.0,0.0,-37.78257,144.93106,505000.0,505000.0
11671,2,1.0,1909.0,-37.79919,144.89607,430000.0,430000.0
11672,3,1.0,312.0,-37.79334,144.89128,900000.0,900000.0
11673,4,2.0,180.0,-37.79686,144.908,1000000.0,1000000.0
11674,4,1.0,446.0,-37.79221,144.89076,891000.0,891000.0
11675,3,1.0,404.0,-37.83792,145.16573,742000.0,742000.0
11676,3,1.0,590.0,-37.84308,145.168,1011000.0,1011000.0
11677,4,2.0,580.0,-38.13805,145.16668,600500.0,600500.0
11678,3,1.0,642.0,-38.16762,145.13545,665000.0,665000.0
11679,3,1.0,556.0,-37.69584,144.89379,645000.0,645000.0
11680,3,1.0,573.0,-37.69148,144.89873,627000.0,627000.0
11681,2,1.0,200.0,-37.85743,145.0468,580000.0,580000.0
11682,2,1.0,1101.0,-37.85724,145.04681000000005,519500.0,519500.0
11683,2,1.0,345.0,-37.89919,145.14856,656000.0,656000.0
11684,2,1.0,235.0,-37.89017,145.1652,730000.0,730000.0
11685,5,2.0,650.0,-37.90383,145.17166,1182000.0,1182000.0
11686,4,2.0,248.0,-37.88425,145.17031,1500000.0,1500000.0
11687,3,1.0,729.0,-37.86954,145.16429,1800000.0,1800000.0
11688,5,2.0,803.0,-37.87942,145.17668,1832000.0,1832000.0
11689,3,2.0,365.0,-37.88599,145.17031,1000000.0,1000000.0
11690,2,1.0,201.0,-37.70691,144.90934,493000.0,493000.0
11691,3,2.0,627.0,-37.70198,144.92166,940000.0,940000.0
11692,2,1.0,144.0,-37.70628,144.92379,435000.0,435000.0
11693,3,2.0,672.0,-37.68989000000001,145.10698,725000.0,725000.0
11694,3,1.0,321.0,-37.63995,144.89022,476500.0,476500.0
11695,4,1.0,652.0,-37.70542,144.95127,741000.0,741000.0
11696,3,1.0,325.0,-37.70325,144.94756999999996,550000.0,550000.0
11697,3,2.0,720.0,-37.94229,145.01306,1930000.0,1930000.0
11698,3,2.0,220.0,-37.93487,145.00093,1405000.0,1405000.0
11699,2,1.0,2338.0,-37.83032,145.03898999999996,475000.0,500000.0
11700,2,1.0,0.0,-37.84139,145.05045,520000.0,520000.0
11701,4,2.0,801.0,-37.82734,145.24487,1270500.0,1270500.0
11702,3,1.0,693.0,-37.82536,145.24893,751000.0,751000.0
11703,3,1.0,827.0,-37.74776,145.06217,1515000.0,1515000.0
11704,2,1.0,600.0,-37.74798,145.03765,735000.0,735000.0
11705,4,2.0,409.0,-37.74033,145.03696000000005,590000.0,590000.0
11706,3,2.0,725.0,-37.95008,145.03203,1460000.0,1460000.0
11707,4,2.0,719.0,-37.94999,145.03122,1535000.0,1535000.0
11708,4,2.0,788.0,-37.68974,144.75225,700000.0,700000.0
11709,3,1.0,609.0,-37.86991,144.68607,520000.0,520000.0
11710,4,2.0,680.0,-37.86821,144.69566,650000.0,650000.0
11711,4,2.0,570.0,-37.87185,144.68931,576000.0,576000.0
11712,2,1.0,0.0,-37.89369,145.08354,472000.0,472000.0
11713,2,1.0,229.0,-37.7651,145.03452,880000.0,880000.0
11714,4,3.0,181.0,-37.76758,145.03883000000005,985000.0,985000.0
11715,3,1.0,588.0,-37.68306,144.90928,528000.0,528000.0
11716,4,2.0,617.0,-37.7364,144.82556,590000.0,590000.0
11717,3,2.0,669.0,-37.73936,144.85873999999995,918000.0,918000.0
11718,3,2.0,300.0,-37.73421,144.86831999999995,777000.0,777000.0
11719,4,1.0,534.0,-37.74807,144.86927,880000.0,880000.0
11720,2,1.0,0.0,-37.79413,145.02382,591000.0,591000.0
11721,3,2.0,543.0,-37.72765,144.78107,565000.0,565000.0
11722,4,2.0,685.0,-37.67277,144.59643,362000.0,362000.0
11723,3,1.0,654.0,-37.67195,144.5788,330000.0,330000.0
11724,3,1.0,806.0,-37.66871,145.01,798000.0,798000.0
11725,3,1.0,535.0,-37.6615,145.02761,560000.0,560000.0
11726,3,1.0,230.0,-38.16404,145.18781,447000.0,447000.0
11727,4,2.0,2026.0,-38.15575,145.19516000000004,900000.0,900000.0
11728,3,1.0,523.0,-37.78242,144.86955,681000.0,681000.0
11729,3,1.0,653.0,-37.78639,144.88214,1005000.0,1005000.0
11730,2,1.0,312.0,-37.78353,144.87233,468000.0,468000.0
11731,2,1.0,249.0,-37.78891,144.87114,650000.0,650000.0
11732,3,1.0,697.0,-37.88354,145.07536000000005,1638000.0,1638000.0
11733,3,2.0,91.0,-37.77449,144.88011,640000.0,640000.0
11734,2,1.0,0.0,-37.77117,144.88041,425000.0,410000.0
11735,3,1.0,658.0,-37.64821,144.92526999999995,420000.0,420000.0
11736,3,1.0,584.0,-37.71211,144.57703999999995,375000.0,375000.0
11737,3,1.0,611.0,-37.69467,144.57827,326000.0,326000.0
11738,3,2.0,800.0,-37.71691,144.57108,400000.0,400000.0
11739,3,1.0,592.0,-37.70056,144.57125,412250.0,412250.0
11740,3,2.0,582.0,-37.6773,144.565,371500.0,371500.0
11741,3,2.0,602.0,-37.66916,145.06912,725000.0,725000.0
11742,3,1.0,774.0,-37.80588,145.1981,1101000.0,1101000.0
11743,4,3.0,374.0,-37.81521,145.18726999999996,926000.0,926000.0
11744,1,1.0,0.0,-37.77149,144.91552,362000.0,362000.0
11745,1,1.0,57.0,-38.00331,145.09425,309000.0,309000.0
11746,3,2.0,714.0,-37.89289,145.11501,1267000.0,1267000.0
11747,2,1.0,161.0,-37.8837,145.11526,611000.0,611000.0
11748,4,2.0,766.0,-37.88043,145.13062,1750000.0,1750000.0
11749,3,2.0,197.0,-37.92285,145.18549,755000.0,755000.0
11750,3,2.0,246.0,-37.92829,145.19647,862000.0,862000.0
11751,3,2.0,434.0,-37.93228,145.15827,815500.0,815500.0
11752,3,2.0,449.0,-37.84769,144.87667,1100000.0,1100000.0
11753,4,2.0,650.0,-37.73435,144.8768,1130000.0,1130000.0
11754,4,2.0,270.0,-37.74266,144.88577,1006000.0,1006000.0
11755,2,1.0,197.0,-37.96903,145.18999,445000.0,445000.0
11756,3,1.0,603.0,-37.96318,145.18962,650000.0,650000.0
11757,2,1.0,0.0,-37.79831,144.94261,465000.0,465000.0
11758,3,2.0,196.0,-37.77651,144.99074,1290000.0,1290000.0
11759,3,1.0,390.0,-37.76588,144.99731,1335000.0,1335000.0
11760,1,1.0,1279.0,-37.7662,144.99907,352500.0,352500.0
11761,3,1.0,771.0,-37.76631,145.01699,1837500.0,1875000.0
11762,4,2.0,558.0,-37.91917,145.08807,1390000.0,1390000.0
11763,4,2.0,600.0,-38.07583,145.43698,643500.0,643500.0
11764,2,1.0,133.0,-37.72136,144.92932,541000.0,541000.0
11765,2,1.0,129.0,-37.71865,144.95018000000005,510000.0,510000.0
11766,2,1.0,164.0,-37.72219000000001,144.92559,550000.0,550000.0
11767,2,1.0,103.0,-37.72773,144.92628,580000.0,580000.0
11768,2,1.0,205.0,-37.72998,144.94138,706000.0,706000.0
11769,2,1.0,712.0,-37.83529,144.93749,559000.0,559000.0
11770,2,2.0,0.0,-37.85973,145.00925,570000.0,570000.0
11771,1,1.0,631.0,-37.74495,144.99322,250000.0,250000.0
11772,1,1.0,629.0,-37.74144,144.99326000000005,392000.0,392000.0
11773,1,1.0,102.0,-37.74679,145.01394,505000.0,505000.0
11774,3,1.0,397.0,-37.73724,145.00984,980000.0,980000.0
11775,2,1.0,134.0,-37.7216,145.0178,495000.0,495000.0
11776,2,1.0,89.0,-37.71766,145.00132,320000.0,320000.0
11777,2,2.0,0.0,-37.73012,145.02652,617500.0,617500.0
11778,5,2.0,499.0,-37.72556,144.99021000000005,1282500.0,1282500.0
11779,4,1.0,846.0,-37.70559,144.9902,760500.0,760500.0
11780,2,1.0,3512.0,-37.81828,144.99788999999996,419000.0,419000.0
11781,3,2.0,83.0,-37.82458,144.99767,1590000.0,1590000.0
11782,2,2.0,2044.0,-37.817,144.99553999999995,592000.0,592000.0
11783,2,2.0,92.0,-37.82324000000001,144.99174,1667500.0,1667500.0
11784,2,2.0,0.0,-37.813,144.99303,685000.0,685000.0
11785,3,2.0,918.0,-37.794,145.24636,882500.0,882500.0
11786,3,2.0,651.0,-37.79638,145.24268,910000.0,910000.0
11787,3,2.0,502.0,-37.82268,145.25058,777000.0,777000.0
11788,3,2.0,523.0,-37.63528,144.93117,510000.0,510000.0
11789,3,2.0,390.0,-37.95035,145.01571,1651000.0,1651000.0
11790,2,1.0,208.0,-37.95265,145.02045,770000.0,770000.0
11791,4,2.0,1134.0,-37.89496,145.23404,1040000.0,1040000.0
11792,4,2.0,960.0,-37.88992,145.22123,1120000.0,1120000.0
11793,3,2.0,0.0,-37.80618,144.89057,886000.0,886000.0
11794,3,2.0,454.0,-37.63556,145.06679,601000.0,601000.0
11795,4,2.0,639.0,-37.63947,145.08562,810000.0,810000.0
11796,5,3.0,700.0,-37.62166,145.06747,945000.0,945000.0
11797,3,2.0,330.0,-37.64027,145.08745,500000.0,500000.0
11798,2,1.0,0.0,-37.83564000000001,144.97728999999995,747500.0,747500.0
11799,1,1.0,0.0,-37.83547,144.98844,420000.0,420000.0
11800,2,2.0,0.0,-37.83863,144.99379,460000.0,460000.0
11801,2,2.0,0.0,-37.84018,145.00265,1340000.0,1340000.0
11802,2,2.0,155.0,-37.94302,145.15478000000004,580000.0,580000.0
11803,3,1.0,638.0,-37.98031,145.15497,700000.0,700000.0
11804,3,1.0,581.0,-37.73348,144.79564,627000.0,627000.0
11805,1,1.0,0.0,-37.87223,144.98046000000005,360000.0,360000.0
11806,2,1.0,0.0,-37.86756,144.98303,530000.0,530000.0
11807,2,1.0,463.0,-37.86761,144.98337,533000.0,533000.0
11808,3,2.0,128.0,-37.86545,144.98126000000005,1180000.0,1180000.0
11809,4,1.0,750.0,-37.73051,144.91731,1220000.0,1220000.0
11810,3,1.0,678.0,-37.56935,144.7241,500000.0,500000.0
11811,3,1.0,606.0,-37.57532,144.71058,438000.0,438000.0
11812,3,1.0,703.0,-37.79337,144.8418,910000.0,910000.0
11813,4,2.0,283.0,-37.76508,144.83629,650000.0,650000.0
11814,3,1.0,557.0,-37.76812,144.82528,595000.0,595000.0
11815,3,1.0,697.0,-37.78666,144.8109,710000.0,710000.0
11816,3,2.0,358.0,-37.79573,144.79311,615000.0,615000.0
11817,4,2.0,699.0,-37.78945,144.80062,859000.0,859000.0
11818,3,1.0,829.0,-37.83273,145.08812,2225000.0,2225000.0
11819,2,1.0,858.0,-37.82559000000001,145.11236,1950000.0,1950000.0
11820,4,2.0,861.0,-37.82611,145.0911,2550000.0,2550000.0
11821,2,1.0,180.0,-37.82794000000001,145.09332,830000.0,830000.0
11822,4,2.0,1017.0,-37.69106,144.75853999999995,740000.0,740000.0
11823,3,2.0,360.0,-37.70686,144.76989,620000.0,620000.0
11824,4,2.0,371.0,-37.867,144.65618,463500.0,463500.0
11825,3,2.0,400.0,-37.83353,144.67324,530000.0,530000.0
11826,3,2.0,326.0,-37.85037,144.66179,446000.0,446000.0
11827,3,2.0,389.0,-37.71364000000001,144.76031,520000.0,520000.0
11828,3,2.0,343.0,-37.7117,144.75204,530000.0,530000.0
11829,5,3.0,450.0,-37.71152,144.75283000000005,725500.0,725500.0
11830,4,2.0,645.0,-37.70841,144.79699,688000.0,688000.0
11831,3,2.0,655.0,-37.70894000000001,144.80205,630000.0,630000.0
11832,4,3.0,876.0,-37.6899,144.78346000000005,800000.0,800000.0
11833,3,3.0,654.0,-37.69394000000001,144.7795,760000.0,760000.0
11834,3,2.0,198.0,-37.69503,144.77868999999995,502000.0,502000.0
11835,4,2.0,812.0,-37.7584,145.16128,1275000.0,1275000.0
11836,5,3.0,767.0,-37.76084,145.12675,1300000.0,1300000.0
11837,4,2.0,729.0,-37.76846,145.11183,1215000.0,1215000.0
11838,4,2.0,774.0,-37.76941,145.12123,1320000.0,1320000.0
11839,2,1.0,217.0,-37.75671,145.11401,731000.0,731000.0
11840,3,1.0,526.0,-37.68164,144.99768999999995,651000.0,651000.0
11841,3,1.0,584.0,-37.6819,145.02293999999995,631000.0,631000.0
11842,3,1.0,685.0,-37.68107,145.03393,715500.0,715500.0
11843,3,1.0,396.0,-37.75358,144.98533999999995,1110000.0,1110000.0
11844,2,1.0,0.0,-37.83241,145.00705,735000.0,735000.0
11845,2,2.0,0.0,-37.84139,145.00678,920000.0,920000.0
11846,1,1.0,0.0,-37.84157,145.00468999999995,350000.0,350000.0
11847,3,1.0,778.0,-37.70321,144.87972,822000.0,822000.0
11848,3,1.0,653.0,-37.84034000000001,145.2022,988000.0,988000.0
11849,3,1.0,730.0,-37.86288,145.25077,855000.0,855000.0
11850,3,1.0,169.0,-37.87345,145.22973000000005,630000.0,630000.0
11851,3,1.0,598.0,-37.717,145.08891,830000.0,830000.0
11852,3,1.0,600.0,-37.69872,145.08743,710000.0,710000.0
11853,3,1.0,766.0,-37.69821,145.08995,850000.0,850000.0
11854,3,1.0,548.0,-37.8889,144.65743999999995,383000.0,383000.0
11855,4,2.0,358.0,-37.91807,144.63816,463000.0,463000.0
11856,3,1.0,530.0,-37.89415,144.64143,471500.0,471500.0
11857,3,1.0,583.0,-37.88702,144.66101,412500.0,412500.0
11858,3,1.0,567.0,-37.88666,144.66149,452000.0,452000.0
11859,4,2.0,520.0,-37.91859,144.64143,665000.0,665000.0
11860,3,1.0,633.0,-37.89444,144.65591,485000.0,485000.0
11861,4,2.0,531.0,-37.89556,144.64268,510000.0,510000.0
11862,3,1.0,269.0,-37.79638,144.87911,850000.0,850000.0
11863,3,1.0,447.0,-37.792,144.86856,915000.0,915000.0
11864,5,3.0,923.0,-37.90213,145.18444,1591000.0,1591000.0
11865,5,3.0,677.0,-37.90893,145.18489,1490000.0,1490000.0
11866,4,2.0,240.0,-37.85414,144.89561,1440000.0,1440000.0
11867,3,2.0,213.0,-37.60983,145.03874,400000.0,400000.0
11868,3,2.0,863.0,-37.65391,145.37389,620000.0,620000.0
11869,2,1.0,463.0,-37.82333,144.87955,900000.0,900000.0
11870,4,2.0,446.0,-37.81845,144.87464,1407000.0,1407000.0
11871,2,1.0,197.0,-37.81736,144.89133,1044000.0,1044000.0
11872,3,2.0,195.0,-37.7325,144.88272,780000.0,780000.0
11873,3,1.0,566.0,-37.74306,144.76679,555000.0,555000.0
11874,3,1.0,465.0,-37.78141,144.82461999999995,613000.0,613000.0
11875,2,1.0,100.0,-37.77956,144.82519,340000.0,340000.0
11876,3,2.0,175.0,-37.77856,144.82443,580000.0,580000.0
11877,3,1.0,697.0,-37.77713,144.79746,627000.0,627000.0
11878,1,1.0,0.0,-37.85889,145.01989,380000.0,380000.0
11879,2,1.0,0.0,-37.85749000000001,145.01735,631500.0,631500.0
11880,3,2.0,271.0,-37.7783,144.90876,1185000.0,1185000.0
11881,4,2.0,668.0,-37.86096,145.10026000000005,1540000.0,1540000.0
11882,4,2.0,387.0,-38.02848,145.10181,1510000.0,1510000.0
11883,5,4.0,729.0,-37.806,145.09511,3812000.0,3812000.0
11884,4,3.0,232.0,-37.80345,145.07969,1450000.0,1450000.0
